resource_id,title,fields,granularity,months,years,start_year,end_year,year_span,duration_type,region,category
6ca2f1e2-40ba-4419-b12d-eed8de741d54,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1915],1915,1915,1,specific_month,,rainfall
45e57c80-2000-47f4-8b48-99beeb8c8b23,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1915],1915,1915,1,specific_month,,rainfall
fd31fa06-af46-49fb-8e1e-c3cdec477bad,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
2983f204-7eee-4458-9282-a3a22d1c584c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
2b742b81-b17b-45b4-8a25-2d85973fe464,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1913],1913,1913,1,specific_month,,rainfall
1fc71f07-da42-4154-932b-0583125b6339,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
6482db47-ecf2-4f2a-b297-a7dbfad8c60c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1911,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1911],1911,1911,1,specific_month,sub-basin,rainfall
7b455bfd-1cad-4a1e-9f9a-c6c9d5b54841,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
fed4ed11-6d8d-41a9-b306-da50e5fda400,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1913],1913,1913,1,specific_month,,rainfall
1aa6ce20-f263-4821-8290-e8e8c3dbc1ba,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
aa27674c-e8f8-4d55-a371-95244dd04d46,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
f988428e-b889-40ed-929c-cf7949883928,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1911,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1911],1911,1911,1,specific_month,sub-basin,rainfall
1439e2c1-17c8-476f-9c80-4059556523a7,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
e8565e0c-0eb5-4891-8dec-1f880d6a494f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1911,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1911],1911,1911,1,specific_month,sub-basin,rainfall
76f0fdf5-645a-43e4-8a8e-7afa5b9f36c7,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1911],1911,1911,1,specific_month,,rainfall
e1b2acf0-634c-4285-9e65-dc35fe9e4af4,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
7f8c09b5-0eb7-4bbe-9e4d-ff7a69bde991,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1918,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1918],1918,1918,1,specific_month,sub-basin,rainfall
d417a19d-0abf-47ed-9093-e71889bcd010,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1918,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1918],1918,1918,1,specific_month,sub-basin,rainfall
c6799f09-3ef9-4c74-a2d1-07584326baad,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
286aafd4-d334-4cbd-9f9a-18f4096e8b63,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1918,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1918],1918,1918,1,specific_month,,rainfall
d12d3236-ec2b-4538-b2d2-2c8043187c8c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
7725a54b-f476-4b2a-b52d-974ad3a39602,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1919,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1919],1919,1919,1,specific_month,sub-basin,rainfall
13417edd-ff28-4847-8a91-2d788db87aba,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1919,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1919],1919,1919,1,specific_month,sub-basin,rainfall
d3ef214c-0e94-4349-8e4e-837bd733f556,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1911],1911,1911,1,specific_month,,rainfall
4281c98f-b4ac-46a6-a4e2-4d73de76c7e7,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1920,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1920],1920,1920,1,specific_month,,rainfall
fbd100b6-a391-4364-ab1e-ef5dc4a4463a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1914,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1914],1914,1914,1,specific_month,sub-basin,rainfall
55b7124a-df27-428b-a1bc-f1e4b9970230,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1911],1911,1911,1,specific_month,,rainfall
dab3c45c-a5ac-41cd-8e0a-bda57865634d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1915],1915,1915,1,specific_month,,rainfall
ecfcc4e9-8b04-4727-ada9-b79c56795568,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1913],1913,1913,1,specific_month,,rainfall
5970d4f6-2731-4afb-9ba7-fe436abd2fa8,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
4a17b1dc-17a5-4568-8494-6041d7b73e5e,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1913],1913,1913,1,specific_month,,rainfall
1027c5e0-fb4d-4851-a810-3d392af9f72a,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1913],1913,1913,1,specific_month,,rainfall
d6b55b50-609f-45ae-94f6-1953a94cc788,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
1a0ee4c0-0a65-4cea-b5d0-dd9022feabd3,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
8195b942-7f9e-4984-90dc-8e872a9d91a6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1913],1913,1913,1,specific_month,,rainfall
8cc980b0-dc62-480d-8f4c-95a7afad2256,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1914,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1914],1914,1914,1,specific_month,,rainfall
ff6802e3-1445-457a-827e-24e1336d8a81,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1914,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1914],1914,1914,1,specific_month,,rainfall
5efaab05-d560-4654-94e8-5283f4e5e558,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1914,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1914],1914,1914,1,specific_month,,rainfall
a7bdb844-d8c0-4d3f-b073-26e691fc9805,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1914,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1914],1914,1914,1,specific_month,,rainfall
99e03dbd-f205-4329-a3a6-f214d06b5304,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1912,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1912],1912,1912,1,specific_month,,rainfall
bc4ecc21-1f31-49b3-9902-79ff9c6e28d7,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1912,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1912],1912,1912,1,specific_month,,rainfall
e1c1c8bb-b64e-489b-913c-f6d50ed4161f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1912,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1912],1912,1912,1,specific_month,,rainfall
c9301614-aa26-49ff-b281-3ffc80579f1f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1912,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1912],1912,1912,1,specific_month,,rainfall
f1e2bd48-1ae5-46f7-bde4-039f7e8bb54a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
6b905380-1d1d-433b-a253-5d5c8348fbb9,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
8f24d648-63d9-4b5c-ad3f-1f87eb452b80,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1912,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1912],1912,1912,1,specific_month,,rainfall
95fad69a-d67f-4a86-b169-25b62087547b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
82ec1331-7b61-4757-a553-3ecfb6472b33,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
dda72030-9a90-4575-a296-927de2bd323b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
a6bc54ef-0d41-413c-847a-4ab28288edd9,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1915],1915,1915,1,specific_month,,rainfall
fd910769-7a7c-4d15-a96b-a3b01116001a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
2eab77d2-f990-407e-a783-beb9b346c732,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1914,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1914],1914,1914,1,specific_month,sub-basin,rainfall
